"CHILDID","mm1","mm2","mm3","w1","w2","w3","POST","cons","Mob","PRE","RET","wM","wPRE","wRET"
"0776009C",1167,1554,0,0.5,0.5,0,93.1,1,1,50.93,6,0.527751140217518,-0.827263244065023,3.27973336451877
"3006007C",291,0,0,1,0,0,139.01,1,0,55.84,0,-0.122248859782482,4.92573675593498,-2.72026663548123
"1108018C",63,0,0,1,0,0,153.71,1,0,65.43,0,0.0848939973603756,-10.7271203869222,-2.72026663548123
"1108020C",63,0,0,1,0,0,66.16,1,0,36.37,0,0.0848939973603756,-10.7271203869222,-2.72026663548123
"1108023C",63,0,0,1,0,0,127.63,1,0,48.05,0,0.0848939973603756,-10.7271203869222,-2.72026663548123
"1111002C",64,0,0,1,0,0,134.16,1,0,58.3,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111004C",64,0,0,1,0,0,111.38,1,0,88.73,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111006C",64,0,0,1,0,0,167.72,1,0,85.52,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111007C",64,0,0,1,0,0,160.46,1,0,101.35,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111008C",64,0,0,1,0,0,125.17,1,0,63.06,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111009C",64,0,0,1,0,0,137.73,1,0,63.23,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111011C",64,0,0,1,0,0,139.63,1,0,71.4,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111012C",64,0,0,1,0,0,140.13,1,0,65.11,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111013C",64,0,0,1,0,0,86.23,1,0,42.55,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111019C",64,0,0,1,0,0,130.34,1,0,79.31,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111021C",64,0,0,1,0,0,92.76,1,0,35.01,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"1111023C",64,0,0,1,0,0,149.57,1,0,90.11,2,-0.272248859782482,7.39430818450641,-0.72026663548123
"0243006C",706,1551,0,0.5,0.5,0,102.34,1,1,56.11,1,0.727751140217518,-6.51926324406502,-1.72026663548123
"1113008C",65,0,0,1,0,0,129.94,1,0,53.47,8,0.156322568788947,-10.6164061012079,5.27973336451877
"0243011C",253,1652,0,0.5,0.5,0,146.06,1,1,81.75,0,0.0777511402175184,16.754736755935,-2.72026663548123
"0785011C",1185,1572,0,0.5,0.5,0,128.57,1,1,49.74,7,-0.105582193115815,6.11907008926831,4.27973336451877
"1116005C",67,0,0,1,0,0,86.07,1,0,69.6,3,-0.129391716925339,-5.61354895835074,0.27973336451877
"1118007C",68,0,0,1,0,0,120.47,1,0,62.5,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118008C",68,0,0,1,0,0,119.13,1,0,62.89,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118010C",68,0,0,1,0,0,119.13,1,0,45.46,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118011C",68,0,0,1,0,0,142.09,1,0,63.04,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118013C",68,0,0,1,0,0,148.67,1,0,52.98,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118015C",68,0,0,1,0,0,130.18,1,0,66.46,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118021C",68,0,0,1,0,0,141.2,1,0,64.63,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1118022C",68,0,0,1,0,0,105.4,1,0,63.12,1,-0.272248859782482,0.778514533712752,-1.72026663548123
"1119001C",69,0,0,1,0,0,122.25,1,0,49.87,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119002C",69,0,0,1,0,0,140.5,1,0,68.98,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119003C",69,0,0,1,0,0,140.2,1,0,93.19,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119004C",69,0,0,1,0,0,155.32,1,0,74.93,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119006C",69,0,0,1,0,0,141.26,1,0,64.99,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119007C",69,0,0,1,0,0,71.4,1,0,54.78,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"0790004C",1195,1563,0,0.5,0.5,0,157.84,1,1,83.83,0,0.727751140217518,15.3230444482427,-2.72026663548123
"0790014C",1195,1563,0,0.5,0.5,0,160.5,1,1,69.27,0,0.727751140217518,15.3230444482427,-2.72026663548123
"1119017C",69,0,0,1,0,0,146.31,1,0,95.4,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"0250002C",257,1755,0,0.5,0.5,0,116.29,1,1,60.24,0,-0.205582193115815,5.04940342260165,-2.72026663548123
"1119023C",69,0,0,1,0,0,139.7,1,0,73.48,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1119024C",69,0,0,1,0,0,138.11,1,0,54.92,1,-0.272248859782482,6.25769327767411,-1.72026663548123
"1122002C",70,0,0,1,0,0,152.55,1,0,45.05,2,-0.172248859782482,-19.545263244065,-0.72026663548123
"1122006C",70,0,0,1,0,0,150.86,1,0,48.03,2,-0.172248859782482,-19.545263244065,-0.72026663548123
"1122007C",70,0,0,1,0,0,104.48,1,0,42.59,2,-0.172248859782482,-19.545263244065,-0.72026663548123
"1122008C",70,0,0,1,0,0,117.23,1,0,38.72,2,-0.172248859782482,-19.545263244065,-0.72026663548123
"1122010C",70,0,0,1,0,0,90.09,1,0,50.08,2,-0.172248859782482,-19.545263244065,-0.72026663548123
"0255022C",259,568,0,0.5,0.5,0,101.57,1,1,46.85,4,0.352751140217518,-17.050513244065,1.27973336451877
"1123008C",71,0,0,1,0,0,161.8,1,0,72.38,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123011C",71,0,0,1,0,0,128.95,1,0,48.99,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123014C",71,0,0,1,0,0,135.09,1,0,51.97,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123015C",71,0,0,1,0,0,128.76,1,0,51.73,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123017C",71,0,0,1,0,0,139.59,1,0,66.89,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123018C",71,0,0,1,0,0,152.27,1,0,61.31,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1123023C",71,0,0,1,0,0,126.16,1,0,41.46,2,-0.0722488597824816,-5.32592991073169,-0.72026663548123
"1124001C",72,0,0,1,0,0,140.41,1,0,65.06,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124003C",72,0,0,1,0,0,151.64,1,0,63.41,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124004C",72,0,0,1,0,0,144.72,1,0,51.77,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124010C",72,0,0,1,0,0,133.04,1,0,66,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124011C",72,0,0,1,0,0,154.19,1,0,70.13,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124015C",72,0,0,1,0,0,119.93,1,0,49.12,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124019C",72,0,0,1,0,0,151.93,1,0,66.52,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1124022C",72,0,0,1,0,0,131.78,1,0,58.31,0,-0.0722488597824816,-0.543263244065024,-2.72026663548123
"1126003C",73,0,0,1,0,0,104.02,1,0,-1,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126004C",73,0,0,1,0,0,83.66,1,0,44.39,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126005C",73,0,0,1,0,0,88.26,1,0,46.59,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126007C",73,0,0,1,0,0,115.59,1,0,-1,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126016C",73,0,0,1,0,0,95.02,1,0,43.34,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126017C",73,0,0,1,0,0,57.68,1,0,29.53,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"1126018C",73,0,0,1,0,0,79.23,1,0,41.24,10,-0.0579631454967673,-27.7971203869222,7.27973336451877
"0259001C",263,1634,0,0.5,0.5,0,142.06,1,1,68.67,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259003C",263,1634,0,0.5,0.5,0,154,1,1,78.34,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259004C",263,1634,0,0.5,0.5,0,128.47,1,1,64.53,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259006C",263,1634,0,0.5,0.5,0,154.94,1,1,75.79,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259007C",263,1634,0,0.5,0.5,0,131.03,1,1,55.43,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259008C",263,1634,0,0.5,0.5,0,139.3,1,1,81.41,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259009C",263,1634,0,0.5,0.5,0,151.05,1,1,71.77,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259010C",263,1634,0,0.5,0.5,0,137.23,1,1,90.39,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259011C",263,1634,0,0.5,0.5,0,134.72,1,1,69.75,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259014C",263,1634,0,0.5,0.5,0,106.56,1,1,56.38,7,0.727751140217518,5.51535214055037,4.27973336451877
"0259019C",263,1634,0,0.5,0.5,0,129.88,1,1,63.36,7,0.727751140217518,5.51535214055037,4.27973336451877
"1133010C",75,0,0,1,0,0,112.08,1,0,47.07,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"0262001C",265,746,0,0.5,0.5,0,120.27,1,1,55.14,3,0.663167806884185,6.78017425593498,0.27973336451877
"0262003C",265,746,0,0.5,0.5,0,143.47,1,1,92.38,3,0.663167806884185,6.78017425593498,0.27973336451877
"1133017C",75,0,0,1,0,0,125.77,1,0,64.99,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"1133020C",75,0,0,1,0,0,151.55,1,0,87.06,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"1133021C",75,0,0,1,0,0,80.73,1,0,28.69,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"1133022C",75,0,0,1,0,0,131.33,1,0,54.94,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"1133024C",75,0,0,1,0,0,108.55,1,0,35.23,0,-0.195325782859405,-0.436186320988099,-2.72026663548123
"1134002C",76,0,0,1,0,0,94.91,1,0,46.57,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1134008C",76,0,0,1,0,0,125.38,1,0,56.07,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1134013C",76,0,0,1,0,0,152.67,1,0,76.93,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1134015C",76,0,0,1,0,0,131.63,1,0,53.15,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1134016C",76,0,0,1,0,0,105.1,1,0,55.79,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1134018C",76,0,0,1,0,0,81.29,1,0,40.9,0,-0.129391716925339,-4.91354895835074,-2.72026663548123
"1136003C",77,0,0,1,0,0,149.47,1,0,62.97,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136004C",77,0,0,1,0,0,154.14,1,0,58.59,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136007C",77,0,0,1,0,0,119,1,0,45.96,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136010C",77,0,0,1,0,0,93.92,1,0,47.43,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136017C",77,0,0,1,0,0,89.04,1,0,47.28,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136018C",77,0,0,1,0,0,119.15,1,0,47.56,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1136021C",77,0,0,1,0,0,138.68,1,0,79.27,4,-0.195325782859405,-7.51695555175733,1.27973336451877
"1137001C",78,0,0,1,0,0,85.67,1,0,47.89,1,0.102751140217518,-14.399263244065,-1.72026663548123
"0264020C",267,1644,0,0.5,0.5,0,119.19,1,1,61.98,1,-0.181339768873391,-0.0183541531559328,-1.72026663548123
"3026019C",307,0,0,1,0,0,151.29,1,0,63.05,14,-0.272248859782482,-7.9570410218428,11.2797333645188
"1137021C",78,0,0,1,0,0,154.51,1,0,60.71,1,0.102751140217518,-14.399263244065,-1.72026663548123
"0265002C",268,1724,0,0.5,0.5,0,158.17,1,1,65.81,3,-0.131339768873391,1.77819130138952,0.27973336451877
"0808020C",1247,723,0,0.5,0.5,0,116.47,1,1,62.19,4,0.727751140217518,-1.21604895835074,1.13687622166163
"1137041C",78,0,0,1,0,0,106.09,1,0,36.95,1,0.102751140217518,-14.399263244065,-1.72026663548123
"1138001C",79,0,0,1,0,0,146.35,1,0,77.12,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138002C",79,0,0,1,0,0,105.04,1,0,46.59,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"0549019C",674,0,0,1,0,0,139.07,1,0,86.25,1,-0.0722488597824816,-1.99459657739835,-1.72026663548123
"1138006C",79,0,0,1,0,0,87.38,1,0,45.63,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138007C",79,0,0,1,0,0,110.09,1,0,63.5,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138008C",79,0,0,1,0,0,131.44,1,0,84.78,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"2132013C",238,0,0,1,0,0,160.16,1,0,89.32,0,-0.0500266375602594,4.95851453371275,-2.72026663548123
"1138011C",79,0,0,1,0,0,157.17,1,0,112.8,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138013C",79,0,0,1,0,0,137.31,1,0,75.63,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138014C",79,0,0,1,0,0,140.32,1,0,73.56,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138015C",79,0,0,1,0,0,135.54,1,0,67.44,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138016C",79,0,0,1,0,0,124.69,1,0,70.31,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138017C",79,0,0,1,0,0,137.56,1,0,69.07,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138019C",79,0,0,1,0,0,142.22,1,0,84.9,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138020C",79,0,0,1,0,0,121.38,1,0,55.78,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"1138022C",79,0,0,1,0,0,116.29,1,0,57.85,0,-0.172248859782482,5.47423675593497,-2.72026663548123
"0269003C",271,1635,0,0.5,0.5,0,129.61,1,1,52.72,2,0.727751140217518,1.78948675593498,-0.72026663548123
"1142003C",81,0,0,1,0,0,77.14,1,0,38.47,15,0.343135755602134,-19.6308017056035,12.2797333645188
"1142004C",81,0,0,1,0,0,118.19,1,0,31.79,15,0.343135755602134,-19.6308017056035,12.2797333645188
"0269019C",271,1635,0,0.5,0.5,0,122.85,1,1,56.66,2,0.727751140217518,1.78948675593498,-0.72026663548123
"1142006C",81,0,0,1,0,0,64.16,1,0,27.76,15,0.343135755602134,-19.6308017056035,12.2797333645188
"0269021C",271,1635,0,0.5,0.5,0,151.29,1,1,58.43,2,0.727751140217518,1.78948675593498,-0.72026663548123
"0269023C",271,1635,0,0.5,0.5,0,155.4,1,1,62.65,2,0.727751140217518,1.78948675593498,-0.72026663548123
"0269024C",271,1635,0,0.5,0.5,0,127.92,1,1,64.03,2,0.727751140217518,1.78948675593498,-0.72026663548123
"1142018C",81,0,0,1,0,0,64.07,1,0,33.39,15,0.343135755602134,-19.6308017056035,12.2797333645188
"1142022C",81,0,0,1,0,0,106.93,1,0,50.88,15,0.343135755602134,-19.6308017056035,12.2797333645188
"1148001C",82,0,0,1,0,0,156.15,1,0,79.47,0,-0.213425330370717,-4.09926324406502,-2.72026663548123
"1148022C",82,0,0,1,0,0,147.78,1,0,61.89,0,-0.213425330370717,-4.09926324406502,-2.72026663548123
"1154006C",84,0,0,1,0,0,152.97,1,0,75.72,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154007C",84,0,0,1,0,0,123,1,0,65.56,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154009C",84,0,0,1,0,0,74.07,1,0,45.8,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154010C",84,0,0,1,0,0,158.15,1,0,71.98,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154016C",84,0,0,1,0,0,154.94,1,0,63.18,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154020C",84,0,0,1,0,0,135.15,1,0,63.79,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154021C",84,0,0,1,0,0,128.47,1,0,52.32,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154022C",84,0,0,1,0,0,106.88,1,0,43.75,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1154023C",84,0,0,1,0,0,140.87,1,0,56.78,0,-0.272248859782482,-5.05640610120788,-2.72026663548123
"1155003C",85,0,0,1,0,0,139.67,1,0,67.96,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"0273004C",275,1774,0,0.5,0.5,0,75,1,1,40.94,1,-0.138915526449148,0.0887367559349812,-1.72026663548123
"1155008C",85,0,0,1,0,0,149.69,1,0,50.24,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155010C",85,0,0,1,0,0,98.97,1,0,56.29,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155012C",85,0,0,1,0,0,91.76,1,0,36.32,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155013C",85,0,0,1,0,0,119.34,1,0,52.71,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155014C",85,0,0,1,0,0,126.89,1,0,51.97,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155015C",85,0,0,1,0,0,116.27,1,0,55.71,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155016C",85,0,0,1,0,0,124.45,1,0,49.47,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155017C",85,0,0,1,0,0,115.43,1,0,45.64,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155018C",85,0,0,1,0,0,119.11,1,0,56.81,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155020C",85,0,0,1,0,0,100.61,1,0,40.71,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1155024C",85,0,0,1,0,0,120.16,1,0,43.81,14,-0.138915526449148,-11.3285965773984,11.2797333645188
"1156004C",86,0,0,1,0,0,152.54,1,0,58.91,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156005C",86,0,0,1,0,0,85.55,1,0,37.8,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156007C",86,0,0,1,0,0,121.73,1,0,45.19,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156009C",86,0,0,1,0,0,113.72,1,0,47.37,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156010C",86,0,0,1,0,0,65.62,1,0,31.15,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156011C",86,0,0,1,0,0,158.13,1,0,82.45,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"0818020C",1276,974,0,0.5,0.5,0,152.55,1,1,52.84,10,0.584893997360376,-14.8838168154936,7.27973336451877
"1156018C",86,0,0,1,0,0,114.56,1,0,63.07,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156021C",86,0,0,1,0,0,116.88,1,0,52.83,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1156022C",86,0,0,1,0,0,152.32,1,0,48.63,2,-0.105582193115815,-11.066763244065,-0.72026663548123
"1157004C",87,0,0,1,0,0,151.82,1,0,74.16,3,-0.105582193115815,-11.4225965773984,0.27973336451877
"1157005C",87,0,0,1,0,0,89.24,1,0,56.58,3,-0.105582193115815,-11.4225965773984,0.27973336451877
"0282007C",278,1725,0,0.5,0.5,0,148.23,1,1,54.79,2,0.457283303960208,1.82638003078878,-0.72026663548123
"0282008C",278,1725,0,0.5,0.5,0,133.29,1,1,65.5,2,0.457283303960208,1.82638003078878,-0.72026663548123
"1157021C",87,0,0,1,0,0,89.4,1,0,29.68,3,-0.105582193115815,-11.4225965773984,0.27973336451877
"1157024C",87,0,0,1,0,0,59.38,1,0,36.99,3,-0.105582193115815,-11.4225965773984,0.27973336451877
"0282012C",278,1725,0,0.5,0.5,0,158.9,1,1,80.44,2,0.457283303960208,1.82638003078878,-0.72026663548123
"0282014C",278,1725,0,0.5,0.5,0,97.36,1,1,43.62,2,0.457283303960208,1.82638003078878,-0.72026663548123
"0282019C",278,1725,0,0.5,0.5,0,135.84,1,1,68.47,2,0.457283303960208,1.82638003078878,-0.72026663548123
"0282021C",278,1725,0,0.5,0.5,0,155.47,1,1,75.91,2,0.457283303960208,1.82638003078878,-0.72026663548123
"0824003C",1291,486,0,0.5,0.5,0,113.76,1,1,53.2,15,-0.137745935805873,-10.1225673376323,12.2797333645188
"0285010C",281,1327,0,0.5,0.5,0,103.82,1,1,59.04,0,0.561084473550852,-15.1475965773984,-2.72026663548123
"1165011C",92,0,0,1,0,0,161.41,1,0,105,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165012C",92,0,0,1,0,0,154.08,1,0,81.99,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"0587021C",763,0,0,1,0,0,160.15,1,0,90.25,1,-0.0500266375602594,5.09851453371275,-1.72026663548123
"1165016C",92,0,0,1,0,0,149.96,1,0,90.76,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165017C",92,0,0,1,0,0,130.05,1,0,74.95,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165019C",92,0,0,1,0,0,142.99,1,0,76.01,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"0286016C",282,1939,0,0.5,0.5,0,98.65,1,1,46.48,2,-0.0735309110645329,-13.5860260645778,-0.72026663548123
"1165021C",92,0,0,1,0,0,162.11,1,0,105.99,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165022C",92,0,0,1,0,0,167.3,1,0,92.12,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165023C",92,0,0,1,0,0,169.14,1,0,104.25,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1165025C",92,0,0,1,0,0,106.83,1,0,52.46,0,-0.272248859782482,15.0880094832077,-2.72026663548123
"1166001C",93,0,0,1,0,0,119.45,1,0,60.47,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166003C",93,0,0,1,0,0,140.39,1,0,65.26,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166007C",93,0,0,1,0,0,126.24,1,0,65.43,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166008C",93,0,0,1,0,0,87.98,1,0,53.99,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166013C",93,0,0,1,0,0,91.46,1,0,49.99,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166015C",93,0,0,1,0,0,90.51,1,0,65.19,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166016C",93,0,0,1,0,0,79.57,1,0,39.61,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166019C",93,0,0,1,0,0,143.08,1,0,66.02,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"1166020C",93,0,0,1,0,0,154.61,1,0,64.87,2,0.0402511402175184,-6.33926324406502,-0.72026663548123
"0598007C",766,0,0,1,0,0,160.12,1,0,91.72,0,-0.272248859782482,11.6421653273635,-2.72026663548123
"1167002C",94,0,0,1,0,0,111.13,1,0,60.99,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1167007C",94,0,0,1,0,0,138.46,1,0,77.39,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1167008C",94,0,0,1,0,0,122.09,1,0,53.94,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1167013C",94,0,0,1,0,0,124.53,1,0,59.3,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1167019C",94,0,0,1,0,0,117.65,1,0,73.6,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1167020C",94,0,0,1,0,0,119.95,1,0,63.64,1,0.0134654259318041,-3.95640610120788,-1.72026663548123
"1169003C",96,0,0,1,0,0,140.93,1,0,54.24,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169004C",96,0,0,1,0,0,145.24,1,0,55.29,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"0290017C",285,920,0,0.5,0.5,0,128.52,1,1,46.17,2,0.261084473550852,-8.53492991073169,-0.72026663548123
"1169007C",96,0,0,1,0,0,81,1,0,38.14,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169008C",96,0,0,1,0,0,73.41,1,0,25.3,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169009C",96,0,0,1,0,0,158.42,1,0,68.44,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169015C",96,0,0,1,0,0,91.7,1,0,54.34,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169016C",96,0,0,1,0,0,130.42,1,0,74.12,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
"1169019C",96,0,0,1,0,0,132.26,1,0,75.99,1,-0.20082028835391,-8.42926324406502,-1.72026663548123
